split,group,day,angle,label,RGB,VNIR,VNIR_1000nm,VNIR_800nm
train,Pepper/II/Healthy/pot_8,29,0,2,RGB/Pepper/II/Healthy/H_29_RGB_0_8.tiff,VNIR/Pepper/II/Healthy/H_29_VNIR_0_8.png,VNIR_1000nm/Pepper/II/Healthy/H_29_VNIR_1000nm_0_8.png,VNIR_800nm/Pepper/II/Healthy/H_29_VNIR_800nm_0_8.png
train,Pepper/II/Healthy/pot_8,29,15,2,RGB/Pepper/II/Healthy/H_29_RGB_15_8.tiff,VNIR/Pepper/II/Healthy/H_29_VNIR_15_8.png,VNIR_1000nm/Pepper/II/Healthy/H_29_VNIR_1000nm_15_8.png,VNIR_800nm/Pepper/II/Healthy/H_29_VNIR_800nm_15_8.png
train,Pepper/II/Virus/pot_1,2,0,3,RGB/Pepper/II/Virus/V_2_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_2_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_2_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_2_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,4,0,3,RGB/Pepper/II/Virus/V_4_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,4,5,3,RGB/Pepper/II/Virus/V_4_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,6,0,3,RGB/Pepper/II/Virus/V_6_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,6,5,3,RGB/Pepper/II/Virus/V_6_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,7,0,3,RGB/Pepper/II/Virus/V_7_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_7_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_7_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_7_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,8,0,3,RGB/Pepper/II/Virus/V_8_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,8,5,3,RGB/Pepper/II/Virus/V_8_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,9,0,3,RGB/Pepper/II/Virus/V_9_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_9_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_9_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_9_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,10,0,3,RGB/Pepper/II/Virus/V_10_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,10,5,3,RGB/Pepper/II/Virus/V_10_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,11,0,3,RGB/Pepper/II/Virus/V_11_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_11_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_11_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_11_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,12,0,3,RGB/Pepper/II/Virus/V_12_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,12,5,3,RGB/Pepper/II/Virus/V_12_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,13,0,3,RGB/Pepper/II/Virus/V_13_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_13_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_13_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_13_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,14,0,3,RGB/Pepper/II/Virus/V_14_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,14,5,3,RGB/Pepper/II/Virus/V_14_RGB_5_1.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_5_1.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_5_1.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_5_1.png
train,Pepper/II/Virus/pot_1,15,0,3,RGB/Pepper/II/Virus/V_15_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_15_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_15_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_15_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,16,0,3,RGB/Pepper/II/Virus/V_16_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,16,15,3,RGB/Pepper/II/Virus/V_16_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,17,0,3,RGB/Pepper/II/Virus/V_17_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_17_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_17_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_17_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,18,0,3,RGB/Pepper/II/Virus/V_18_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,18,15,3,RGB/Pepper/II/Virus/V_18_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,19,0,3,RGB/Pepper/II/Virus/V_19_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_19_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_19_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_19_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,21,0,3,RGB/Pepper/II/Virus/V_21_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_21_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_21_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_21_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,22,0,3,RGB/Pepper/II/Virus/V_22_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,22,15,3,RGB/Pepper/II/Virus/V_22_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,23,0,3,RGB/Pepper/II/Virus/V_23_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_23_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_23_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_23_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,24,0,3,RGB/Pepper/II/Virus/V_24_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,24,15,3,RGB/Pepper/II/Virus/V_24_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,25,0,3,RGB/Pepper/II/Virus/V_25_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_25_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_25_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_25_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,26,0,3,RGB/Pepper/II/Virus/V_26_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,26,15,3,RGB/Pepper/II/Virus/V_26_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,27,0,3,RGB/Pepper/II/Virus/V_27_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_27_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_27_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_27_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,28,0,3,RGB/Pepper/II/Virus/V_28_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_1,28,15,3,RGB/Pepper/II/Virus/V_28_RGB_15_1.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_15_1.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_15_1.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_15_1.png
train,Pepper/II/Virus/pot_1,29,0,3,RGB/Pepper/II/Virus/V_29_RGB_0_1.tiff,VNIR/Pepper/II/Virus/V_29_VNIR_0_1.png,VNIR_1000nm/Pepper/II/Virus/V_29_VNIR_1000nm_0_1.png,VNIR_800nm/Pepper/II/Virus/V_29_VNIR_800nm_0_1.png
train,Pepper/II/Virus/pot_11,2,0,3,RGB/Pepper/II/Virus/V_2_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_2_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_2_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_2_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,4,0,3,RGB/Pepper/II/Virus/V_4_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,4,5,3,RGB/Pepper/II/Virus/V_4_RGB_5_11.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_5_11.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_5_11.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_5_11.png
train,Pepper/II/Virus/pot_11,6,0,3,RGB/Pepper/II/Virus/V_6_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,6,5,3,RGB/Pepper/II/Virus/V_6_RGB_5_11.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_5_11.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_5_11.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_5_11.png
train,Pepper/II/Virus/pot_11,7,0,3,RGB/Pepper/II/Virus/V_7_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_7_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_7_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_7_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,8,0,3,RGB/Pepper/II/Virus/V_8_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,8,5,3,RGB/Pepper/II/Virus/V_8_RGB_5_11.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_5_11.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_5_11.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_5_11.png
train,Pepper/II/Virus/pot_11,9,0,3,RGB/Pepper/II/Virus/V_9_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_9_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_9_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_9_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,10,0,3,RGB/Pepper/II/Virus/V_10_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,10,5,3,RGB/Pepper/II/Virus/V_10_RGB_5_11.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_5_11.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_5_11.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_5_11.png
train,Pepper/II/Virus/pot_11,11,0,3,RGB/Pepper/II/Virus/V_11_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_11_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_11_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_11_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,12,0,3,RGB/Pepper/II/Virus/V_12_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_12_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_12_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_12_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,13,0,3,RGB/Pepper/II/Virus/V_13_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_13_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_13_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_13_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,14,0,3,RGB/Pepper/II/Virus/V_14_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_14_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_14_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_14_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,15,0,3,RGB/Pepper/II/Virus/V_15_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_15_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_15_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_15_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,16,0,3,RGB/Pepper/II/Virus/V_16_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,16,15,3,RGB/Pepper/II/Virus/V_16_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_16_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_16_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_16_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,17,0,3,RGB/Pepper/II/Virus/V_17_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_17_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_17_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_17_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,18,0,3,RGB/Pepper/II/Virus/V_18_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,18,15,3,RGB/Pepper/II/Virus/V_18_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_18_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_18_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_18_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,19,0,3,RGB/Pepper/II/Virus/V_19_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_19_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_19_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_19_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,20,0,3,RGB/Pepper/II/Virus/V_20_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,20,15,3,RGB/Pepper/II/Virus/V_20_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_20_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_20_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_20_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,21,0,3,RGB/Pepper/II/Virus/V_21_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_21_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_21_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_21_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,22,0,3,RGB/Pepper/II/Virus/V_22_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,22,15,3,RGB/Pepper/II/Virus/V_22_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_22_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_22_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_22_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,23,0,3,RGB/Pepper/II/Virus/V_23_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_23_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_23_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_23_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,24,0,3,RGB/Pepper/II/Virus/V_24_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_24_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_24_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_24_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,25,0,3,RGB/Pepper/II/Virus/V_25_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_25_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_25_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_25_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,26,0,3,RGB/Pepper/II/Virus/V_26_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,26,15,3,RGB/Pepper/II/Virus/V_26_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_26_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_26_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_26_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,27,0,3,RGB/Pepper/II/Virus/V_27_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_27_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_27_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_27_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,28,0,3,RGB/Pepper/II/Virus/V_28_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_11,28,15,3,RGB/Pepper/II/Virus/V_28_RGB_15_11.tiff,VNIR/Pepper/II/Virus/V_28_VNIR_15_11.png,VNIR_1000nm/Pepper/II/Virus/V_28_VNIR_1000nm_15_11.png,VNIR_800nm/Pepper/II/Virus/V_28_VNIR_800nm_15_11.png
train,Pepper/II/Virus/pot_11,29,0,3,RGB/Pepper/II/Virus/V_29_RGB_0_11.tiff,VNIR/Pepper/II/Virus/V_29_VNIR_0_11.png,VNIR_1000nm/Pepper/II/Virus/V_29_VNIR_1000nm_0_11.png,VNIR_800nm/Pepper/II/Virus/V_29_VNIR_800nm_0_11.png
train,Pepper/II/Virus/pot_12,2,0,3,RGB/Pepper/II/Virus/V_2_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_2_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_2_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_2_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,4,0,3,RGB/Pepper/II/Virus/V_4_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,4,5,3,RGB/Pepper/II/Virus/V_4_RGB_5_12.tiff,VNIR/Pepper/II/Virus/V_4_VNIR_5_12.png,VNIR_1000nm/Pepper/II/Virus/V_4_VNIR_1000nm_5_12.png,VNIR_800nm/Pepper/II/Virus/V_4_VNIR_800nm_5_12.png
train,Pepper/II/Virus/pot_12,6,0,3,RGB/Pepper/II/Virus/V_6_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_6_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_6_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_6_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,7,0,3,RGB/Pepper/II/Virus/V_7_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_7_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_7_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_7_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,8,0,3,RGB/Pepper/II/Virus/V_8_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_8_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_8_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_8_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,9,0,3,RGB/Pepper/II/Virus/V_9_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_9_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_9_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_9_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,10,0,3,RGB/Pepper/II/Virus/V_10_RGB_0_12.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_0_12.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_0_12.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_0_12.png
train,Pepper/II/Virus/pot_12,10,5,3,RGB/Pepper/II/Virus/V_10_RGB_5_12.tiff,VNIR/Pepper/II/Virus/V_10_VNIR_5_12.png,VNIR_1000nm/Pepper/II/Virus/V_10_VNIR_1000nm_5_12.png,VNIR_800nm/Pepper/II/Virus/V_10_VNIR_800nm_5_12.png
